game_id,turns,w_ctrld_pawn,w_ctrld_knight,w_ctrld_bishop,w_ctrld_rook,w_ctrld_queen,w_ctrld_king,w_preassure_points,w_ctrld_diagonals,w_ctrld_lines,b_ctrld_pawn,b_ctrld_knight,b_ctrld_bishop,b_ctrld_rook,b_ctrld_queen,b_ctrld_king,b_preassure_points,b_ctrld_diagonals,b_ctrld_lines,rated_cod,winner_cod,current_turn_cod,time_increment_cod,opening_code_cod,opening_fullname_cod,opening_shortname_cod,opening_variation_cod,moves_fen_cod
17019,80,5,0,0,0,0,6,2,2,0,4,8,0,0,0,6,0,0,0,1,0,1,213,70,743,74,261,8670
17020,14,9,6,11,0,11,3,10,6,1,9,4,8,0,13,2,11,4,2,1,0,1,306,36,674,70,608,16924
17021,11,11,8,5,3,5,0,11,2,2,10,7,2,1,2,1,6,1,0,1,1,0,324,315,695,72,608,17655
17022,20,7,2,11,3,17,3,11,6,4,10,5,0,0,17,2,10,1,4,1,1,1,232,254,854,90,383,17048
17023,44,9,0,9,11,0,3,4,3,2,9,8,0,4,0,2,4,0,2,1,1,1,310,190,771,83,608,161
17024,73,7,0,0,13,23,4,9,4,6,2,0,0,0,0,0,1,0,3,1,1,0,19,260,860,90,608,1342
17025,55,6,0,0,14,0,3,6,0,4,9,0,0,21,0,2,7,0,7,1,0,0,19,246,1371,110,434,8813
17026,51,10,5,0,11,13,3,9,2,6,8,0,0,0,0,0,2,0,3,1,1,0,19,180,536,55,608,2204
17027,122,0,0,0,0,0,2,0,0,0,4,0,0,0,18,5,4,1,2,1,0,1,306,303,534,54,608,10061
17028,54,9,0,0,10,0,4,0,0,2,4,0,7,0,0,1,3,2,0,1,1,1,372,190,771,83,608,1948
17029,7,10,5,5,0,7,2,9,2,2,8,2,8,0,0,1,7,2,0,1,1,0,158,170,653,61,587,17676
17030,61,5,8,0,9,0,1,4,0,2,9,0,1,0,0,5,11,6,4,1,0,0,108,260,860,90,608,11457
17031,50,9,6,7,9,15,3,11,7,3,7,6,0,8,17,1,7,1,5,1,1,1,20,0,430,49,608,2522
17032,53,12,2,0,8,14,1,8,4,6,11,0,1,17,12,1,9,2,5,1,1,0,270,191,1016,101,556,6127
17033,55,8,0,0,20,10,2,7,1,8,8,2,0,10,5,2,3,2,3,1,1,0,232,241,928,90,320,3355
17034,15,11,1,4,2,14,1,9,4,4,11,0,0,0,0,0,8,5,2,1,1,0,344,190,773,83,1,13849
17035,27,12,5,15,4,10,5,15,5,3,11,0,0,0,0,0,7,3,0,1,1,0,344,151,355,38,374,12511
17036,82,6,0,0,8,0,7,1,0,2,4,3,0,0,0,3,2,0,0,1,1,1,344,191,766,82,0,8112
17037,32,8,0,0,0,0,0,1,1,0,8,9,2,7,13,4,10,2,4,1,0,1,344,189,662,63,340,17490
17038,66,11,0,0,9,0,5,2,0,2,2,0,0,0,0,4,0,0,0,1,1,1,344,191,766,82,0,9814
17039,9,10,5,0,0,11,3,8,1,2,11,2,7,2,4,0,6,3,0,1,1,0,102,173,69,10,112,17966
17040,39,9,9,6,8,0,3,8,2,1,9,7,11,4,0,3,5,2,1,1,1,0,370,76,674,70,608,1612
17041,21,13,5,5,4,5,2,6,2,3,12,0,7,4,11,4,9,4,4,1,1,0,102,244,1353,110,608,14194
17042,80,5,8,0,13,21,4,11,3,7,3,0,0,11,0,1,0,0,4,1,1,1,276,235,962,94,530,7656
17043,63,8,0,7,5,0,2,3,2,1,3,0,0,0,0,3,0,0,0,1,1,0,104,174,65,10,76,4096
17044,84,3,0,0,13,0,4,2,0,2,2,0,0,9,0,2,3,0,3,1,1,1,37,190,773,83,1,10588
17045,62,4,7,8,7,0,2,7,2,3,8,0,0,15,14,1,7,2,6,0,0,1,21,151,348,38,280,6015
17046,15,9,3,14,2,9,3,11,5,1,8,3,1,0,3,3,14,4,5,0,0,0,102,152,340,38,180,17347
17047,104,3,0,0,0,0,6,1,0,0,4,0,0,0,24,5,5,4,3,0,0,1,306,107,1229,109,205,8228
17048,30,8,0,0,0,0,0,9,4,3,8,5,10,1,13,5,10,4,2,0,0,1,306,161,353,38,322,12208
17049,50,7,0,0,0,0,2,7,3,3,9,15,0,5,13,1,9,1,4,0,0,1,306,183,551,55,608,5953
17050,45,8,0,0,14,19,1,9,2,5,9,0,0,12,17,4,8,3,6,0,1,0,19,152,339,38,180,962
17051,40,7,0,0,0,0,0,12,3,4,6,0,10,7,9,3,9,5,4,0,0,1,28,70,187,28,608,15157
17052,30,10,7,4,4,6,1,7,2,2,11,7,8,4,10,3,12,4,3,0,0,1,186,153,320,38,18,14912
17053,95,2,0,8,0,19,4,4,5,3,3,0,4,0,0,3,0,1,0,0,1,0,19,151,345,38,234,5272
17054,34,10,0,0,0,0,0,16,6,3,10,2,9,8,13,2,11,4,4,0,0,1,186,183,559,55,608,15103
17055,37,9,7,10,7,10,6,12,5,4,11,0,9,4,9,1,5,5,4,0,1,0,19,98,1300,109,382,13736
17056,63,5,7,7,14,0,3,11,2,3,6,6,0,11,0,3,3,0,2,0,1,0,19,151,348,38,280,6183
17057,43,9,0,0,8,14,2,9,1,5,12,0,9,0,7,3,6,4,1,0,1,0,186,151,348,38,280,11445
17058,95,4,0,0,11,0,2,1,0,3,10,0,0,10,0,0,1,0,3,0,1,0,310,80,108,17,608,3108
17059,37,7,6,4,7,15,4,12,7,4,11,10,0,1,8,1,6,2,1,0,1,0,19,183,552,55,608,12349
17060,53,6,0,0,9,14,7,8,1,3,13,0,0,0,0,1,5,2,3,0,1,0,28,151,308,38,0,14406
17061,26,9,3,10,1,0,4,6,2,0,10,10,3,5,0,2,9,1,2,0,0,1,19,151,367,38,529,14804
17062,54,3,0,9,0,0,3,4,1,0,4,8,10,6,0,5,7,3,2,0,0,1,26,183,559,55,608,980
17063,72,8,0,0,0,1,1,3,2,3,9,0,0,6,16,5,7,3,5,1,0,1,186,191,1017,101,571,8184
17064,46,7,13,0,8,17,2,11,1,5,5,14,7,12,16,3,16,5,5,1,0,1,186,298,425,44,557,4848
17065,40,9,0,0,0,0,1,5,0,1,9,6,11,12,0,4,10,4,2,1,0,1,186,202,461,52,137,4904
17066,58,5,0,0,1,0,1,8,2,5,11,6,0,11,0,1,6,0,4,1,0,1,253,264,889,90,372,5517
17067,47,10,2,4,8,0,3,5,2,3,8,6,4,7,0,5,6,0,2,1,1,0,232,8,583,57,491,3805
17068,13,13,6,10,3,7,1,13,5,3,11,8,7,2,3,1,11,1,1,1,0,0,90,291,410,44,608,13211
17069,62,6,0,6,21,0,0,8,2,7,4,0,0,21,0,3,8,0,4,1,1,1,186,174,65,10,76,9776
17070,29,7,11,0,8,16,1,11,2,5,8,0,0,5,14,6,8,2,4,1,1,0,188,203,472,52,137,12959
17071,67,9,0,4,8,0,1,1,1,2,6,0,0,12,0,5,2,0,2,1,1,0,203,195,294,36,246,7949
17072,66,5,0,0,11,0,1,2,0,3,7,0,6,10,0,6,4,1,3,1,0,1,325,262,1389,115,539,8986
17073,83,5,0,0,11,0,3,2,0,3,6,6,0,4,0,8,3,0,1,1,0,0,325,217,1060,102,180,9313
17074,67,12,0,0,17,0,4,8,0,4,10,0,9,10,0,4,6,3,2,1,1,0,324,264,889,90,372,7419
17075,80,3,0,0,0,0,0,1,1,2,10,0,0,10,16,1,6,1,5,1,0,1,102,4,1435,127,278,6591
17076,73,10,0,0,7,0,6,5,0,3,9,0,4,0,0,5,1,2,0,1,1,0,310,89,1172,109,608,8087
17077,18,9,5,12,2,11,1,12,6,1,12,13,7,4,4,4,12,3,3,1,0,1,21,21,258,33,272,14200
17078,33,11,0,5,3,11,1,3,2,3,8,0,2,1,18,3,7,4,3,1,1,0,310,70,747,74,427,11681
17079,50,10,0,0,0,0,0,3,0,0,5,7,7,13,0,6,8,1,3,1,0,1,356,235,961,94,324,10872
17080,48,10,0,0,6,0,1,1,0,1,10,7,0,25,0,3,7,0,7,1,0,1,186,4,1441,127,428,7086
17081,95,8,0,9,14,0,6,10,2,2,3,0,0,0,0,5,0,0,0,1,1,0,186,189,637,61,151,1903
17082,65,10,0,0,9,21,3,11,4,6,4,0,0,1,0,4,6,2,3,1,1,0,102,95,1172,109,608,3875
17083,50,12,0,0,0,0,1,5,2,2,11,0,6,11,13,2,10,3,7,1,0,1,28,100,1301,109,387,2453
17084,27,10,11,18,2,7,2,15,7,0,11,6,5,3,0,1,5,1,1,1,1,0,28,116,1172,109,608,12739
17085,149,0,0,9,0,21,6,8,3,3,0,0,0,0,0,0,0,0,0,1,1,0,104,32,278,33,539,8850
17086,73,4,0,4,14,0,4,5,1,4,9,6,0,0,0,2,4,0,0,1,0,0,310,4,1448,127,496,4
17087,66,6,0,0,0,0,0,10,5,4,8,2,7,6,12,2,8,3,3,1,0,1,31,7,579,57,608,4813
17088,35,13,8,9,12,11,3,17,6,5,7,0,0,0,0,1,6,4,3,1,1,0,31,235,961,94,324,2085
17089,74,10,0,0,0,0,0,14,3,7,8,0,9,14,0,1,4,2,3,1,0,1,310,4,1430,127,54,446
17090,92,3,0,0,0,0,0,1,0,0,3,0,10,12,12,4,7,5,4,1,0,1,306,89,1186,109,99,955
17091,103,9,7,0,12,14,3,9,0,5,2,0,0,9,0,2,4,0,3,1,1,0,19,70,734,74,608,1260
17092,105,1,0,0,14,0,8,0,0,2,0,3,0,0,0,2,1,0,0,1,1,0,362,10,234,33,42,529
17094,41,5,0,0,22,0,3,6,0,5,8,4,10,12,22,7,15,6,5,1,0,0,371,21,258,33,272,16445
17095,2,10,4,0,0,3,0,7,1,0,10,5,5,0,4,1,9,2,0,1,0,1,95,19,244,33,272,17924
17096,77,5,0,0,26,20,1,10,3,9,0,0,0,0,0,0,2,0,0,1,1,0,171,40,754,76,608,9637
17097,47,9,3,7,0,18,6,11,2,2,6,0,0,5,0,2,0,0,1,1,1,0,371,1,726,73,173,6166
17098,106,2,0,0,0,0,0,0,0,0,7,0,0,15,32,4,14,6,10,1,0,1,102,195,1392,116,0,16108
17099,79,5,8,0,10,0,3,2,0,2,6,0,0,0,0,0,4,2,2,1,1,0,307,70,648,61,367,7585
17100,45,8,6,0,8,13,0,11,2,7,9,9,7,6,13,2,16,4,5,1,0,0,388,77,644,61,315,17981
17101,70,5,0,0,0,0,5,0,0,0,10,0,0,0,0,5,0,0,0,1,0,1,102,170,641,61,274,8218
17102,31,10,7,7,4,18,0,11,3,4,6,0,0,0,0,0,8,3,3,1,1,0,102,70,134,17,231,12272
17103,58,10,0,5,8,0,1,5,2,2,10,8,8,9,0,3,6,2,3,0,0,1,19,194,1144,106,475,1799
17104,52,4,0,0,0,0,0,3,2,3,10,9,6,2,15,1,8,3,3,0,0,1,19,70,762,79,608,259
17105,27,10,8,13,4,6,1,10,5,1,10,8,4,3,0,1,6,1,1,0,1,0,37,204,510,52,565,12834
17106,58,5,0,0,0,0,0,17,3,8,7,0,4,19,10,1,9,2,5,0,0,1,37,193,1128,106,608,5137
17107,48,8,0,4,20,0,3,7,1,6,9,5,2,12,11,3,11,3,3,0,0,1,37,95,1235,109,239,3587
17108,29,10,0,6,8,18,1,12,4,4,9,0,7,3,13,1,8,3,3,0,1,0,102,83,131,17,180,13991
17109,20,8,4,0,5,13,2,12,2,4,9,6,11,1,14,2,11,7,2,0,1,1,102,216,1028,102,76,13076
17110,134,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,4,1,3,0,0,1,102,193,628,59,281,10441
17111,19,9,14,7,4,8,1,9,2,3,7,12,8,3,0,1,9,3,1,1,1,0,19,0,30,3,608,12822
17112,47,8,2,7,9,8,2,8,3,4,8,0,0,0,0,0,6,4,5,1,1,0,104,207,522,52,565,5165
17113,53,7,0,0,13,16,1,10,1,5,11,0,0,12,3,1,3,1,3,1,1,0,232,219,1018,102,608,6051
17114,20,5,8,9,1,0,1,6,2,0,9,3,5,1,12,2,4,3,3,1,0,1,186,199,499,52,472,12435
17115,56,7,0,0,14,0,2,3,0,3,7,7,0,18,0,3,6,0,3,1,0,1,115,1,731,73,349,344
17116,92,4,0,0,0,0,1,1,0,0,8,0,0,18,0,8,6,0,4,1,0,1,19,174,65,10,76,11416
17117,81,5,0,0,10,20,7,7,2,6,5,0,0,0,0,0,0,0,0,1,1,0,19,195,294,36,246,7654
17118,95,7,0,0,12,21,2,8,2,5,3,0,0,0,0,0,0,0,0,1,1,0,19,237,960,94,307,11849
17119,110,2,0,0,0,0,6,0,0,0,6,0,0,0,18,6,4,1,2,1,0,1,19,210,1033,102,83,8193
17120,49,9,6,0,4,12,2,7,1,2,10,8,0,18,11,1,15,2,6,1,0,0,19,151,348,38,280,15397
17121,123,2,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,19,217,1055,102,180,9920
17122,81,7,0,7,0,16,2,3,5,4,7,0,0,0,0,0,4,2,2,1,1,0,102,195,1391,116,608,8296
17123,66,5,0,0,0,0,0,5,5,4,9,0,3,7,15,2,3,3,5,1,0,1,102,72,21,0,468,6101
17124,64,5,0,0,0,0,1,0,0,0,5,0,0,12,24,2,7,4,6,1,0,1,102,194,1144,106,475,4765
17125,87,6,0,0,0,15,3,4,2,2,7,0,3,0,22,2,7,5,3,1,1,0,102,71,1115,104,312,10572
17126,49,8,4,0,24,12,1,9,1,7,9,0,0,0,0,0,7,4,6,1,1,0,102,195,294,36,246,15729
17127,36,7,0,6,8,0,1,5,2,2,8,2,0,8,17,3,7,2,4,1,0,1,102,189,645,61,328,16927
17128,16,12,0,0,0,0,0,9,6,2,9,11,8,2,10,3,11,4,2,1,0,1,102,195,1391,116,608,12160
17129,76,3,4,0,0,0,5,3,0,0,6,0,5,0,0,7,0,1,0,1,0,1,102,194,1129,106,32,9410
17130,70,3,0,0,0,0,0,0,0,0,11,0,0,12,19,4,7,2,5,1,0,1,102,214,1021,102,77,11247
17132,52,10,0,0,0,0,0,9,1,6,9,0,0,7,7,2,1,0,3,1,0,1,102,1,730,73,348,16643
17133,66,1,0,0,0,0,0,0,0,0,4,0,7,26,0,3,7,2,5,1,0,1,102,190,772,83,0,1481
17134,2,10,5,5,0,4,1,9,2,0,10,4,0,0,3,0,7,1,0,1,0,1,102,89,1172,109,608,17849
17135,78,10,0,0,0,0,0,4,3,3,9,0,0,0,13,7,4,1,3,1,0,1,102,190,772,83,0,9071
17136,51,5,7,6,7,18,1,10,2,4,5,0,0,0,0,0,7,4,7,1,1,0,102,206,521,52,565,5174
17137,17,11,7,9,2,8,1,9,5,1,8,0,0,1,0,2,11,4,1,1,1,0,161,241,927,90,129,1966
17138,20,6,0,0,0,0,0,12,5,2,11,7,12,2,14,4,11,5,3,1,0,1,324,151,355,38,374,16955
17139,74,4,0,0,8,0,4,1,0,3,8,0,0,9,15,2,10,3,5,1,0,1,102,0,1409,121,608,316
17140,67,8,0,6,8,0,2,3,2,1,8,0,2,0,0,7,1,1,0,1,1,0,102,206,515,52,565,8321
17141,16,10,3,10,1,0,3,8,2,0,7,6,5,3,7,1,5,3,0,1,0,1,207,96,1295,109,379,13414
17142,56,8,0,0,0,0,3,2,0,0,8,0,0,0,18,3,3,2,2,1,0,1,306,194,1128,106,608,9158
17143,90,7,0,0,0,0,0,1,0,0,7,0,0,19,0,7,0,0,5,1,0,1,28,76,674,70,608,7381
17144,63,11,6,8,17,0,4,11,2,5,3,0,0,21,0,1,3,0,7,1,1,0,318,204,518,52,565,5017
17145,47,11,0,10,10,10,6,11,4,4,6,0,0,0,0,0,6,3,2,1,1,0,306,194,1128,106,608,12560
17147,85,5,0,0,0,8,8,1,0,3,0,0,0,0,0,5,0,0,0,1,1,0,186,194,1128,106,608,8873
17148,39,9,0,3,9,0,5,3,1,3,10,0,0,5,0,1,1,0,1,1,1,0,31,254,854,90,383,6022
17150,16,10,6,4,0,7,3,7,2,2,9,5,7,0,13,2,8,3,2,1,1,1,232,254,854,90,383,11796
17151,32,10,5,7,9,0,2,7,2,2,9,0,11,8,12,2,11,7,3,1,0,1,293,38,1236,109,240,15751
17152,47,7,0,0,13,12,2,7,2,5,9,0,0,0,0,0,8,1,3,1,1,0,102,193,1138,106,306,3381
17153,24,10,9,0,0,15,3,7,2,3,7,3,0,3,18,4,9,2,4,1,1,1,31,254,854,90,383,14520
17154,54,5,5,3,7,0,2,5,0,2,9,0,4,1,12,2,2,4,3,1,0,1,19,36,671,69,608,1640
17155,163,0,0,0,0,21,6,5,2,3,0,0,0,0,0,0,0,0,0,1,1,0,102,171,167,20,270,5232
17156,42,9,0,6,5,0,1,4,1,1,5,2,0,12,12,5,8,2,5,1,0,1,186,189,637,61,151,4916
17157,129,1,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,355,120,1173,109,0,10257
17158,79,5,0,7,14,0,3,4,1,4,10,0,0,10,0,5,3,0,3,1,1,0,355,194,1128,106,608,5334
17159,33,10,0,7,8,8,2,9,3,3,10,0,14,6,10,4,12,6,4,0,0,0,102,108,1240,109,254,14629
17160,100,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,6,2,4,0,0,1,355,235,951,94,132,7805
17161,36,7,0,7,8,0,1,6,3,2,11,8,6,15,0,2,6,1,3,0,0,1,100,194,1152,106,532,16217
17162,15,8,2,7,2,17,4,12,5,4,9,0,1,0,1,0,8,3,1,0,1,0,121,206,512,52,565,13121
17163,57,9,0,0,0,17,0,3,2,3,6,0,0,0,0,0,3,1,4,0,1,0,19,194,1128,106,608,5242
17164,120,0,0,0,0,0,4,0,0,0,2,0,11,0,0,3,2,4,0,0,0,1,310,193,1128,106,608,10248
17165,59,9,0,0,0,14,2,4,0,2,7,0,0,7,16,3,10,4,3,1,0,0,310,191,1017,101,571,16561
17166,41,5,2,11,17,15,1,10,7,6,7,0,0,0,0,0,8,2,2,1,1,0,19,194,1128,106,608,11576
17167,118,3,0,9,0,0,3,1,3,0,1,0,9,0,19,5,3,4,2,1,0,1,41,194,1128,106,608,8933
17168,17,11,6,3,2,14,3,10,3,4,11,0,0,0,0,2,8,2,0,1,1,0,306,170,631,61,608,17619
17169,44,10,0,0,0,0,2,5,0,2,8,0,0,23,0,1,4,0,5,1,0,1,306,170,647,61,360,6122
17170,30,8,0,10,3,0,1,2,2,1,11,11,0,6,11,3,12,0,5,1,0,1,19,190,778,83,181,14059
17171,114,3,0,0,0,0,1,0,0,0,4,0,0,0,0,5,1,0,0,1,0,1,19,100,1303,109,389,10126
17172,61,9,0,0,0,16,6,5,1,2,7,6,0,0,0,2,2,0,0,1,1,0,310,235,946,94,0,1832
17174,109,2,0,9,14,0,7,3,3,2,2,0,0,0,0,4,0,0,0,1,1,0,102,194,1128,106,608,11888
17175,65,7,8,0,0,19,3,5,1,2,5,0,0,0,0,0,0,4,4,1,1,0,186,151,348,38,280,11712
17176,143,0,0,0,11,20,8,3,1,4,0,0,0,0,0,0,0,0,0,1,1,0,355,170,647,61,360,10102
17177,127,2,0,0,12,0,7,3,0,3,0,0,0,0,0,5,0,0,0,1,1,0,19,70,742,74,261,9863
17178,79,4,4,6,12,0,3,4,1,2,1,9,0,0,0,3,0,0,0,1,1,0,19,254,842,90,125,6
17179,32,9,0,0,0,1,3,7,4,3,8,2,5,9,11,2,10,2,5,1,0,1,353,194,1128,106,608,12090
17180,129,0,0,0,14,0,5,4,0,3,0,0,0,0,0,2,0,0,0,1,1,0,355,194,1128,106,608,10112
17181,58,9,5,7,5,0,3,5,1,1,8,0,2,0,0,4,0,1,0,1,1,1,316,194,1128,106,608,3328
17182,20,11,5,2,3,0,1,4,1,1,10,2,7,5,7,2,7,4,1,1,0,1,230,151,348,38,280,13262
17183,13,10,6,5,1,11,2,11,3,2,9,1,1,0,1,0,8,1,1,1,1,0,306,254,837,90,608,13517
17184,28,8,3,9,5,0,4,6,2,2,9,15,5,4,0,3,9,1,1,1,0,1,117,193,1128,106,608,12228
17185,77,2,0,0,0,23,3,2,2,3,4,0,0,24,20,2,12,3,9,1,0,0,54,194,1128,106,608,4756
17186,36,10,3,0,4,0,3,4,0,0,10,0,16,11,0,2,8,6,2,1,0,1,102,195,1395,116,594,5176
17187,69,7,0,0,12,18,5,6,1,4,1,0,0,0,0,0,4,2,6,1,1,0,102,176,1419,122,523,4961
17188,47,10,14,7,8,0,3,11,2,1,8,4,7,6,0,2,5,2,1,1,1,0,110,151,348,38,280,511
17189,42,9,7,6,1,12,1,8,3,2,6,6,0,17,18,3,16,5,7,1,0,1,186,36,674,70,608,57
17191,71,9,0,0,10,0,3,4,0,3,7,0,0,0,0,3,1,0,0,1,1,0,186,0,430,49,608,11083
17192,83,6,0,6,21,15,5,12,4,8,0,0,0,0,0,0,0,0,0,1,1,0,232,151,349,38,289,10776
17193,109,0,0,0,0,17,5,4,2,2,1,0,0,0,0,0,0,0,0,1,1,0,380,0,430,49,608,10595
17194,75,5,0,0,18,0,5,3,0,5,1,0,0,11,0,1,1,0,2,1,1,0,19,151,348,38,280,7380
17195,74,4,0,0,0,0,0,1,0,2,5,6,0,22,0,6,7,0,5,1,0,1,19,0,430,49,608,16549
17196,104,0,0,0,12,0,8,0,0,2,0,0,0,6,0,6,2,0,2,1,0,1,19,0,436,49,489,10785
17197,85,8,2,7,0,17,7,7,3,2,2,0,0,0,0,0,0,0,0,1,1,0,19,151,348,38,280,9200
17198,53,7,7,6,9,0,1,3,2,4,10,0,0,0,0,0,1,2,0,1,1,0,19,151,348,38,280,507
17199,82,2,0,0,0,0,0,0,0,0,4,4,8,11,14,4,7,2,4,1,0,1,19,151,359,38,430,5624
17200,74,5,0,0,0,0,0,0,0,0,8,0,7,13,18,6,10,4,6,1,0,1,371,151,385,38,567,10847
17201,83,8,0,0,0,10,5,1,1,3,3,0,0,0,0,0,1,0,2,1,1,0,371,80,140,17,323,9963
17202,125,0,0,0,0,39,8,6,2,4,0,0,0,0,0,0,0,0,0,1,1,0,37,71,1104,104,608,3236
17203,135,0,0,0,0,35,8,6,2,4,0,0,0,0,0,0,0,0,0,1,1,0,207,76,674,70,608,10058
17204,72,5,0,0,0,0,0,0,0,0,5,0,0,7,18,6,5,2,5,1,0,1,199,1,728,73,346,11396
17205,61,6,0,5,8,15,5,8,2,5,8,0,0,0,0,0,5,3,2,1,1,0,232,76,683,70,375,4461
17206,16,13,2,2,2,7,1,7,2,3,11,2,8,1,13,3,9,3,4,1,0,1,232,0,430,49,608,17391
17207,34,8,0,0,0,0,0,11,1,4,8,0,6,18,0,7,9,1,4,1,0,1,215,171,161,20,0,16606
17209,37,8,6,0,6,19,1,10,2,5,10,0,0,6,0,5,4,2,2,1,1,0,232,199,458,52,608,14713
17210,47,8,7,0,6,0,1,3,0,1,10,8,0,0,18,3,5,2,3,1,0,0,234,204,518,52,565,493
17211,47,10,6,15,6,17,4,13,9,5,9,0,0,1,0,1,10,0,3,1,1,0,207,272,1160,108,312,1777
17212,27,10,9,9,11,17,1,16,5,8,8,4,0,0,0,3,1,0,0,1,1,0,188,82,108,17,608,17112
17213,34,9,5,8,4,5,2,7,2,2,11,4,5,8,6,3,8,1,3,1,0,1,237,170,641,61,274,15780
17214,62,8,0,0,0,0,3,6,2,4,6,9,2,2,4,0,6,1,3,1,0,1,102,151,359,38,430,17228
17215,26,10,3,8,0,13,4,4,3,2,8,9,10,6,0,0,8,2,2,1,1,1,102,170,641,61,274,2744
17216,59,6,0,10,12,0,3,6,3,2,6,6,5,8,0,2,4,1,2,1,0,0,186,189,635,61,110,6429
17217,61,3,8,0,0,0,3,0,0,0,9,4,0,22,0,4,8,0,5,1,0,0,117,170,279,33,555,2722
17218,81,9,0,0,13,14,2,5,1,6,3,0,0,0,0,0,0,0,0,1,1,0,103,77,796,84,2,11976
17219,61,8,0,9,14,0,3,9,3,3,5,8,9,7,0,3,4,3,2,1,1,0,186,0,430,49,608,7773
17220,18,8,0,0,0,0,0,9,3,3,10,14,10,2,9,2,11,3,1,1,0,1,102,170,643,61,310,13469
17221,57,5,5,8,22,0,3,11,3,5,5,0,0,0,0,0,1,0,0,1,1,0,186,189,635,61,110,1375
17222,118,0,0,0,0,0,0,0,0,0,0,0,0,10,20,8,5,1,4,1,0,1,207,209,1053,102,147,4115
17223,12,12,7,0,2,11,4,12,2,2,12,8,6,1,2,3,4,1,0,1,0,1,221,193,1128,106,608,13558
17224,39,8,7,0,16,0,2,7,0,4,9,3,10,10,0,3,7,3,3,1,0,0,232,214,1021,102,77,2070
17225,62,7,0,9,9,10,3,8,4,5,10,0,0,6,17,1,7,2,4,1,0,1,113,204,459,52,47,3555
17226,20,13,2,0,4,11,1,8,2,3,9,2,13,2,4,4,6,4,2,1,0,1,186,193,1128,106,608,14119
17227,67,4,8,7,0,16,3,7,3,3,5,0,11,0,0,1,1,4,0,1,1,0,197,235,946,94,0,8885
17228,72,5,6,0,7,20,1,11,1,3,6,0,9,10,19,1,7,5,6,1,0,1,19,190,771,83,608,99
17229,58,10,4,0,14,16,4,12,2,7,10,5,0,1,0,1,3,0,0,1,1,1,19,170,654,61,587,4170
17230,6,10,5,5,0,4,1,8,2,0,10,10,5,2,1,1,9,1,0,1,0,1,21,0,1409,121,608,13487
17231,60,5,0,0,10,0,2,1,0,2,8,0,7,8,0,3,2,2,2,1,0,1,232,89,1186,109,99,6715
17232,59,11,7,8,13,14,0,16,5,4,4,0,0,0,0,0,8,4,5,1,1,0,232,209,1053,102,147,628
17233,54,8,0,0,0,0,1,3,2,1,9,0,0,14,15,2,6,2,6,1,0,1,232,193,629,59,374,7788
17234,53,10,0,8,12,12,4,9,3,6,9,3,0,6,0,2,3,0,3,1,1,0,19,13,215,33,23,2426
17235,56,11,0,0,0,0,0,4,4,3,9,0,0,8,17,3,7,2,5,1,0,1,19,9,989,97,18,8710
17236,36,6,0,0,0,0,0,8,3,6,11,0,11,6,17,6,11,5,3,1,0,1,19,307,95,12,0,15275
17237,63,3,0,17,0,11,4,9,6,2,9,0,0,0,0,1,3,4,1,1,1,0,19,15,227,33,41,16267
17238,49,6,4,0,0,14,1,3,1,2,7,0,0,0,0,0,9,0,3,1,1,0,28,116,1351,109,596,1194
17239,36,8,0,0,0,0,0,6,2,1,7,7,11,11,16,1,12,5,7,1,0,1,19,235,962,94,530,2472
17240,83,4,0,7,0,0,7,2,3,0,5,8,0,0,0,7,4,0,0,1,1,0,19,204,459,52,47,8967
17241,58,8,0,0,0,0,0,4,2,3,12,5,6,17,11,1,8,3,7,1,0,1,19,223,1070,102,354,3816
17242,35,9,4,6,11,8,4,12,3,4,12,0,16,8,5,1,9,7,4,1,1,0,19,199,294,36,246,15912
17243,25,11,10,11,6,7,2,11,5,4,12,3,5,2,9,3,7,2,1,1,1,0,19,183,559,55,608,17005
17244,70,8,0,0,0,20,3,6,2,2,7,0,0,8,23,3,11,4,6,1,0,1,19,217,1060,102,180,940
17245,45,4,5,0,24,17,2,12,2,8,7,0,0,0,0,0,9,2,5,1,1,0,19,180,536,55,608,13628
17246,35,10,11,7,16,0,3,14,2,5,9,0,7,5,0,2,5,2,2,1,1,0,19,73,0,0,608,14669
17247,99,7,0,8,11,15,3,12,2,5,1,0,0,0,0,5,0,0,0,1,1,0,19,100,1233,109,212,6331
17248,65,9,7,0,10,14,2,8,2,4,6,0,0,0,13,1,3,1,1,1,1,0,19,182,555,55,608,483
17249,75,4,0,0,12,29,5,9,3,8,7,0,0,0,0,0,0,0,0,1,1,0,19,71,1104,104,608,10730
17250,65,4,8,0,13,18,2,10,1,5,5,0,0,0,0,0,1,3,4,1,1,0,19,171,181,26,608,171
17251,135,1,0,0,14,17,8,6,1,6,1,0,0,0,0,0,0,0,0,1,1,0,37,174,79,10,586,10808
17252,57,7,7,8,16,10,1,14,4,8,5,0,0,0,0,0,12,4,7,0,1,0,37,153,309,38,18,15499
17253,61,5,0,0,17,6,5,11,3,7,6,0,0,0,0,0,1,0,2,1,1,0,28,171,183,26,608,16691
